ID,name,diffsee/pop,diffhear/pop,diffwalk/pop,diffmemo/pop,diffhyg/pop,diffunder/pop,par/pop,dip/pop,men/pop,hiv/pop,hv/pop,tum/pop,tummal/pop,tumlab/pop,tumeso/pop,tumest/pop,tumcol/pop,tumrec/pop,tumfig/pop,tumpan/pop,tumlar/pop,melpel/pop,tummam/pop,tumcolut/pop,tumute/pop,tumova/pop,tumpro/pop,tumrim/pop,tumbex/pop,tumtec/pop,sang/pop,endo/pop,dia/pop,ment/pop,mental/pop,drog/pop,nerv/pop,mengi/pop,circ/pop,cora/pop,card/pop,cere/pop,resp/pop,grip/pop,pneu/pop,cron/pop,asma/pop,dige/pop,ilc/pop,figa/pop,pele/pop,oste/pop,art/pop,geni/pop,rimur/pop,grav/pop,peri/pop,mfcrom/pop,mfnerv/pop,mfcirc/pop,sint/pop,mlact/pop,mdes/pop,lesen/pop,acid/pop,acidtr/pop,queda/pop,enven/pop,suic/pop,hom/pop,leso/pop
1500802,Alcoutim,3.963535474,2.378121284,27.34839477,10.70154578,34.87911217,11.09789933,0,0,0,0,0,0,3.170828379,0,0,0.396353547,,0.396353547,0,0.792707095,0,0,0,0,0.396353547,0,,0,,,,,,0.792707095,0,0,1.981767737,0,3.963535474,3.170828379,,2.774474832,1.585414189,0,0.396353547,0,0.396353547,0.792707095,0,0,0.396353547,0,0,,,0,0,0,0,0,0.396353547,0,0.792707095,1.189060642,0.792707095,0,0,0,,0,0
1500803,Aljezur,2.481389578,2.64681555,9.594706369,7.113316791,12.90322581,4.135649297,0.330851944,0,0,0,0,0,1.157981803,0.165425972,0.165425972,0,0.165425972,0.330851944,0.165425972,0.330851944,0.827129859,0,0.165425972,0,0.165425972,0.165425972,,0,0.330851944,0.330851944,0,0.496277916,0.330851944,0.827129859,0,0,0.496277916,0,0.330851944,0.992555831,1.157981803,1.323407775,0.496277916,0,0.165425972,0.165425972,0,0.330851944,0,0,0,0.165425972,0,0.661703888,0.330851944,0,0,0,0,0,0.165425972,0,1.488833747,0.992555831,0.496277916,0.165425972,0,0.165425972,0.496277916,0,0
1500804,Castro Marim,2.329554279,1.863643423,11.64777139,7.765180929,16.92809442,3.727286846,0.465910856,0,0,0,0,0,0.465910856,0,0,0,0,0,0,0.155303619,0.465910856,0,0.155303619,0,0,0,0.155303619,0,,0,0,0.621214474,,1.242428949,0,0,0.155303619,0.155303619,1.08712533,1.863643423,0.621214474,1.242428949,0.310607237,0,0.465910856,0.155303619,0.155303619,1.397732567,0,0.155303619,0.155303619,0,0.155303619,0,0.465910856,0.155303619,0,0,0,0,0.931821711,0,0.310607237,0.776518093,0.776518093,0,0.310607237,0.155303619,0,0,0
1500805,Faro,2.410458135,2.454822395,10.89881991,8.414421342,13.93037769,4.717399663,0.147880867,0.029576173,0,0,0,0.059152347,0.384490255,0.13309278,0.103516607,0.103516607,0.118304694,0.118304694,0.029576173,0.147880867,0.428854515,0,0.147880867,0.014788087,0.04436426,0.103516607,0.014788087,0.04436426,0.103516607,0.251397474,0.014788087,0.251397474,0.295761734,0.517583035,0.04436426,0,0.266185561,0,0.680251989,0.85770903,0.650675816,0.695040076,0.325337908,0,0.236609387,0.059152347,0,0.295761734,0,0.04436426,0.04436426,0.04436426,0,0.103516607,0.266185561,0,0.014788087,0,0,0,0.073940434,0,1.582325279,0.576735382,0.369702168,0.04436426,0.13309278,0.014788087,0.177457041,0.014788087,0
1500806,Lagoa,2.613277134,2.571127503,7.544783983,6.533192835,11.38040042,3.751317176,0.168598525,0,0,0,0.042149631,0.084299262,0.674394099,0.042149631,0.042149631,0.126448894,0.168598525,0.084299262,0.042149631,0.084299262,0.632244468,0.084299262,0.126448894,0.042149631,0.042149631,0,0.252897787,0.042149631,0,0.210748156,0,0.210748156,0.210748156,0.210748156,0,0,0.252897787,0,0.421496312,0.632244468,0.295047418,0.71654373,0.421496312,0,0.168598525,0.084299262,0.042149631,0.252897787,0.042149631,0.084299262,0,0.042149631,0,0.33719705,0.252897787,0,0,0,0,0,0.042149631,0,1.728134879,0.71654373,0.463645943,0.126448894,0.042149631,0.042149631,0.126448894,0,0
1500807,Lagos,2.38848749,2.746760614,10.3302084,8.150713561,14.24135666,5.583089509,0.149280468,0,0,0.029856094,0,0.059712187,0.417985311,0.089568281,0.059712187,0.119424375,0.298560936,0.119424375,0.179136562,0.149280468,0.537409685,0.119424375,0.208992655,0.059712187,0.059712187,0.149280468,0.149280468,0,0.149280468,0.179136562,0.059712187,0.268704843,0.149280468,0.388129217,0,0,0.208992655,0,0.865826715,0.865826715,0.925538902,0.776258434,0.417985311,0,0.358273124,0.208992655,0.029856094,0.388129217,0.059712187,0.029856094,0.059712187,0,0.029856094,0.268704843,0.208992655,0,0,0,0,0,0.208992655,0,0.477697498,0.716546247,0.447841404,0.059712187,0.149280468,0,0.149280468,0.029856094,0.059712187
1500808,Loulé,2.391749157,2.239672621,8.737488249,6.42868993,11.84814467,3.967815075,0.179726815,0.027650279,0,0.01382514,0,0.096775977,0.414754189,0.138251396,0.027650279,0.165901676,0.179726815,0.124426257,0.082950838,0.193551955,0.608306144,0.027650279,0.096775977,0,0.01382514,0.01382514,0.179726815,0.027650279,0.207377095,0.152076536,0.055300559,0.069125698,0.317978212,0.428579329,0.01382514,0,0.304153072,0,0.566830725,0.967759774,1.064535752,1.313388265,0.304153072,0,0.470054748,0.152076536,0.01382514,0.608306144,0.041475419,0.069125698,0.055300559,0.041475419,0,0.124426257,0.331803351,0,0.01382514,0,0.01382514,0,0.124426257,0,0.788032959,0.608306144,0.37327877,0.055300559,0.096775977,0.027650279,0.152076536,0,0.055300559
1500809,Monchique,2.746246796,3.661662395,13.36506774,9.154155987,19.77297693,7.14024167,,0,0,0,0,0.366166239,0.732332479,0.18308312,0,0,,0.366166239,0.18308312,0.18308312,0.366166239,0,0.732332479,0.18308312,0.366166239,0.18308312,0.549249359,0.18308312,0,,0,0,1.098498718,0.915415599,0,0,0.366166239,0,0.732332479,1.098498718,0.732332479,2.013914317,0.366166239,0,0.915415599,0.732332479,0,0.915415599,0,0,0,0,0.18308312,0.732332479,0.915415599,0,0,0,0,0,0,0,2.380080557,1.098498718,0.549249359,0.18308312,0,0,0.549249359,0,0
1500810,Olhão,2.913883534,3.407002286,10.04169095,7.665755144,13.35903528,4.034607971,0.291388353,0.022414489,0,0.044828977,0.022414489,0.022414489,0.381046308,0.112072444,0.067243466,0.201730399,0.268973865,0.134486932,0.044828977,0.112072444,0.69484915,0.022414489,0.313802842,0,0.044828977,0.022414489,0.134486932,0.089657955,0.134486932,0.224144887,0.044828977,0.201730399,0.336217331,0.470704263,0.022414489,0.022414489,0.403460797,0,0.537947729,0.986237504,0.560362218,0.829336083,0.403460797,0,0.291388353,0.067243466,0,0.425875286,0.022414489,0.112072444,0.089657955,0.022414489,0,0.067243466,0.201730399,0,0,0,0,0,0.17931591,0,0.896579549,0.537947729,0.403460797,0.067243466,0.022414489,0.022414489,0.067243466,0,0
1500811,Portimão,2.038599716,2.456345559,7.820202189,5.731472972,11.26242794,3.208288078,0.167098337,0,0,0,0,0.116968836,0.367616342,0.100259002,0.033419667,0.116968836,0.250647506,0.150388504,0.233937672,0.100259002,0.417745843,0.016709834,0.233937672,0.033419667,0.100259002,0.016709834,0.13367867,0.116968836,0.150388504,0.300777007,0.066839335,0.183808171,0.284067174,0.451165511,0.016709834,0,0.217227839,0,0.434455677,0.551424513,0.568134347,0.818781853,0.634973682,0,0.284067174,0.334196675,0.016709834,0.317486841,0.016709834,0.13367867,0.066839335,0.050129501,0,0.217227839,0.217227839,0.016709834,0.016709834,0.016709834,0,0.016709834,0.033419667,0,1.65427354,0.484585178,0.284067174,0.066839335,0,0.016709834,0.083549169,0.033419667,0.016709834
1500812,São Brás de Alportel,3.111664296,2.844950213,12.00213371,6.40113798,17.06970128,3.822901849,0.088904694,0,0,0,0,0,0.266714083,0,0.177809388,0.177809388,0.355618777,0.266714083,0.177809388,0.177809388,0.622332859,0,0.177809388,0.088904694,0,0,0.177809388,0.177809388,0.177809388,0.088904694,,0.177809388,0.177809388,0.444523471,0,0,0.355618777,0,0.355618777,0.800142248,0.355618777,0.800142248,0.177809388,0,0.177809388,0.088904694,0,0.444523471,0.088904694,0,0.088904694,0,0,0,0.444523471,0,0,0,0,0,1.244665718,0,1.244665718,1.155761024,0.622332859,0.177809388,0.177809388,0,0.355618777,0,0.177809388
1500813,Silves,2.753799714,2.224222846,11.54477572,9.399989408,16.39040407,5.931260923,0.132394217,0.052957687,0,0.132394217,0,0.052957687,0.450140338,0.105915374,0,0.15887306,0.211830747,0.07943653,0.052957687,0.211830747,0.344224964,0.026478843,0.291267277,0.052957687,0.026478843,0,0.291267277,0.026478843,0.15887306,0.15887306,0.07943653,0.132394217,0.15887306,0.450140338,0.026478843,0,0.317746121,0,0.609013398,0.635492242,0.661971085,1.4033787,0.317746121,0,0.609013398,0.15887306,0.026478843,0.423661494,0.026478843,0.132394217,0,0,0,0.423661494,0.15887306,0,0.026478843,0,0,0,0.105915374,0,1.774082508,0.688449929,0.238309591,0.026478843,0.026478843,0,0.264788434,0.07943653,0.052957687
1500814,Tavira,2.76132689,2.906659884,11.80830578,8.501980162,16.93129383,5.813319769,0.217999491,0,0,0,0,0.145332994,0.653998474,0.108999746,0.036333249,0.25433274,0.217999491,0.290665988,0.036333249,0.145332994,0.181666243,0,0.108999746,0.036333249,0.036333249,0.036333249,0.217999491,0,0.181666243,0.181666243,0.072666497,0.25433274,0.290665988,0.908331214,0,0,0.326999237,0,0.908331214,1.126330705,1.01733096,0.871997965,0.363332486,0,0.617665225,0.181666243,0,0.290665988,0,0.217999491,0,0.036333249,0.036333249,0.217999491,0.108999746,0,0,0.036333249,0,0,0.690331723,0,0.544998728,0.944664462,0.653998474,0.181666243,0.145332994,0.036333249,0.217999491,0,0.036333249
1500815,Vila do Bispo,2.973587546,2.798670631,8.570928809,7.171593493,13.81843624,4.198005947,0.699667658,0,0,0,0.174916914,0,1.224418401,0,0.174916914,0,0.174916914,0.349833829,0.174916914,0,0.349833829,0,0.174916914,0,0.174916914,0,0,0,0,0,0,,0.349833829,0.874584572,0,0,,0,1.749169145,1.049501487,,1.049501487,1.049501487,0,0.174916914,0,0,0,0,0.174916914,0,0,0,,,0,0,0,0,0,0.349833829,0,1.224418401,0.874584572,0.524750743,0.349833829,0,0,,0,0
1500816,Vila Real de Santo António,2.49681258,3.240543986,10.62473438,8.021674458,14.13089673,3.984275393,0.159371016,0,0,0.106247344,0,0,0.903102422,0.053123672,0,0.318742031,0.212494688,0.159371016,0.106247344,0.053123672,0.478113047,0,0.212494688,0.106247344,0,0,0.053123672,0,0.106247344,0.159371016,0.106247344,0.318742031,0.371865703,0.849978751,0,0,0.371865703,0,0.743731407,1.11559711,0.796855079,0.956226094,0.478113047,0,0.371865703,0.159371016,0,0.424989375,0.106247344,0.053123672,0.106247344,0.053123672,0.053123672,0.212494688,0.159371016,0,0,0,0,0,,0,0.106247344,0.478113047,0.318742031,0.053123672,0.053123672,0,0.106247344,0,0.053123672
